Id_recorrido,estacion_origen,estacion_destino,duracion_recorrido,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia_de_viaje
17331179BAEcobici,147  -  CONSTITUCION,049  -  33 ORIENTALES,1554,-34.6261,-58.3793,-34.6288,-58.4223,3.945866162669638
17264019BAEcobici,124  -  UGARTECHE,182  -  RAVIGNANI Y GUATEMALA,768,-34.5807,-58.4125,-34.5781,-58.4351,2.0891596253120936
17158486BAEcobici,390  -  DE LOS OMBUES,116  -  HOSPITAL ALEMAN,2042,-34.56,-58.428,-34.5921,-58.4028,4.250107555637138
17174376BAEcobici,182  -  RAVIGNANI Y GUATEMALA,015  -  AMENABAR,720,-34.5781,-58.4351,-34.5719,-58.4475,1.328224820100553
17250122BAEcobici,396  -  PLAZA ALBERTI,288  -  SECRETARIA DE DEPORTES,556,-34.55571,-58.45789,-34.5472,-58.4564,0.9560571499818752
17364249BAEcobici,346  -  PLAZA ZAPIOLA,240  -  ECHEVERRIA,618,-34.5737,-58.4743,-34.5653,-58.4594,1.6533833258991875
17209915BAEcobici,163  -  ONCE II,100  -  PLAZA GURRUCHAGA,1716,-34.6088,-58.4061,-34.5931,-58.4351,3.1769451674022635
17315434BAEcobici,204  -  BIARRITZ,279  -  PLAZA MONTE CASTRO,842,-34.6055,-58.4774,-34.6181,-58.4985,2.3857152282673506
17217934BAEcobici,239  -  AVENIDA CRAMER,261  -  QUINTEROS LIDORO,822,-34.558,-58.4673,-34.5523,-58.4509,1.6301401513352185
17132049BAEcobici,151  -  AIME PAINE,075  -  PLAZA PRIMERO DE MAYO,1526,-34.612,-58.3615,-34.6123,-58.3989,3.4228308857606544
17253135BAEcobici,190  -  JUNCAL,005  -  PLAZA ITALIA,382,-34.5852,-58.411,-34.5808,-58.4204,0.9899042457028828
17196921BAEcobici,118  -  MEXICO,149  -  LIMA,1554,-34.6168,-58.4027,-34.6153,-58.3816,1.9380704273875597
17161137BAEcobici,076  -  AYACUCHO,075  -  PLAZA PRIMERO DE MAYO,274,-34.607,-58.395,-34.6123,-58.3989,0.6889886879097564
17295255BAEcobici,156  -  PLAZA ALEMANIA,135  -  MARCELO T. DE ALVEAR,1802,-34.5778,-58.4073,-34.5975,-58.3784,3.4347493804808944
17350934BAEcobici,036  -  MAIPU,033  -  FACULTAD DE MEDICINA,1204,-34.6046,-58.3766,-34.5972,-58.3988,2.19219949941325
17278094BAEcobici,237  -  MADERO OFFICE,237  -  MADERO OFFICE,7146,-34.5991,-58.3645,-34.5991,-58.3645,0.0
17229722BAEcobici,099  -  MALABIA,009  -  PARQUE LAS HERAS,2000,-34.5963,-58.4357,-34.5855,-58.4077,2.8304696826178666
17256693BAEcobici,149  -  LIMA,008  -  CONGRESO,494,-34.6153,-58.3816,-34.6101,-58.3891,0.8974520876408622
17364183BAEcobici,064  -  RIOBAMBA,193  -  ARENALES Y AGUERO,465,-34.594,-58.3945,-34.5909,-58.4061,1.1163780755447674
17358967BAEcobici,092  -  SALCEDO,041  -  PARQUE PATRICIOS II,795,-34.6318,-58.4049,-34.6374,-58.4057,0.6269784173443811
17109696BAEcobici,281  -  VILLA URQUIZA,067  -  PARQUE SARMIENTO I,804,-34.5736,-58.4873,-34.5553,-58.4948,2.1476314942824217
17331162BAEcobici,365  -  VENANCIO FLORES,354  -  JOSE MARTI,707,-34.6294,-58.472,-34.6438,-58.463,1.8005114665697741
17156246BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,156  -  PLAZA ALEMANIA,404,-34.5728,-58.4207,-34.5778,-58.4073,1.3469458428624568
17140509BAEcobici,193  -  ARENALES Y AGUERO,200  -  AUSTRIA Y FRENCH,2702,-34.5909,-58.4061,-34.5883,-58.4043,0.33276506339234774
17360464BAEcobici,003  -  ADUANA,128  -  PARQUE DEL BAJO,203,-34.6112,-58.3696,-34.6052,-58.368,0.6830500286207708
17165701BAEcobici,079  -  AZUCENA VILLAFLOR,063  -  RECONQUISTA,600,-34.612,-58.3639,-34.5985,-58.3728,1.7078911825834462
17247052BAEcobici,340  -  PLAZA NUEVA POMPEYA,155  -  PARQUE JOSE EVARISTO URIBURU,720,-34.6517,-58.4146,-34.6381,-58.4112,1.5439048061360279
17262930BAEcobici,352  -  SAN JOSE DE FLORES,287  -  BELAUSTEGUI,739,-34.6289,-58.4627,-34.6164,-58.4772,1.9215432695677317
17167764BAEcobici,333  -  PARQUE DE LA ESTACION,069  -  ECUADOR,970,-34.608,-58.4118,-34.5958,-58.4046,1.5081687473934384
17344392BAEcobici,151  -  AIME PAINE,132  -  CORRIENTES,810,-34.612,-58.3615,-34.6031,-58.3725,1.4116898375595432
17149311BAEcobici,113  -  GUATEMALA,162  -  LARREA Y BARTOLOME MITRE,978,-34.5857,-58.4251,-34.609,-58.4019,3.349902222304327
17101124BAEcobici,087  -  GUAYAQUIL,079  -  AZUCENA VILLAFLOR,1838,-34.6198,-58.4313,-34.612,-58.3639,6.228528123727104
17239996BAEcobici,327  -  PLAZA RICCHERI,203  -  BEIRO,633,-34.6107,-58.5191,-34.6007,-58.5034,1.8168966279817236
17128922BAEcobici,058  -  MINISTRO CARRANZA,113  -  GUATEMALA,1507,-34.5749,-58.4353,-34.5857,-58.4251,1.5212429131551433
17145716BAEcobici,172  -  BRASIL,030  -  PENA,3173,-34.6254,-58.3711,-34.5906,-58.3974,4.557102156551755
17309282BAEcobici,108  -  USINA DEL ARTE,061  -  MINISTERIO DE ECONOMIA,1005,-34.6289,-58.3562,-34.6088,-58.3707,2.5992059554428915
17292548BAEcobici,391  -  PLAZA REPUBLICA DE ECUADOR,396  -  PLAZA ALBERTI,1321,-34.56553,-58.41986,-34.55571,-58.45789,3.64965745217261
17225057BAEcobici,149  -  LIMA,316  -  BUENOS AIRES,1630,-34.6153,-58.3816,-34.6459,-58.3968,3.675806555462248
17158897BAEcobici,050  -  HOSPITAL RIVADAVIA,124  -  UGARTECHE,8558,-34.5836,-58.4012,-34.5807,-58.4125,1.0835886409636892
17203506BAEcobici,257  -  PLAZA FRANCISCO RAMIREZ,256  -  PLAZA NORUEGA,442,-34.5531,-58.4689,-34.5622,-58.4594,1.3344389326816868
17293727BAEcobici,285  -  ESPINOSA,031  -  PADILLA,595,-34.604,-58.4572,-34.6031,-58.4397,1.604805208358813
17210351BAEcobici,273  -  PLAZOLETA COLOMBIA,118  -  MEXICO,1257,-34.6377,-58.3737,-34.6168,-58.4027,3.5272784812158506
17131143BAEcobici,096  -  CARLOS GARDEL,111  -  MACACHA GUEMES,1847,-34.6029,-58.4115,-34.6048,-58.3639,4.361678533225023
17145338BAEcobici,390  -  DE LOS OMBUES,160  -  GODOY CRUZ Y LIBERTADOR,2027,-34.56,-58.428,-34.5728,-58.4207,1.5724395052224025
17286770BAEcobici,001  -  FACULTAD DE DERECHO,181  -  BILLINGHURST Y MANSILLA,1120,-34.5842,-58.3905,-34.5926,-58.412,2.178531315784659
17113749BAEcobici,393  -  BARRIO 31,044  -  ECOPARQUE,1243,-34.58309,-58.37782,-34.5758,-58.4143,3.4367544014536877
17202484BAEcobici,156  -  PLAZA ALEMANIA,063  -  RECONQUISTA,1195,-34.5778,-58.4073,-34.5985,-58.3728,3.9079569036656765
17283392BAEcobici,255  -  BARRANCAS DE BELGRANO,132  -  CORRIENTES,2918,-34.5599,-58.4482,-34.6031,-58.3725,8.432273041245649
17118171BAEcobici,258  -  PLAZA J.J. PASO,264  -  PLAZA MARCOS SASTRE,1007,-34.5691,-58.4538,-34.5711,-58.4809,2.4912633435543006
17234654BAEcobici,038  -  PLAZA LIBERTAD,008  -  CONGRESO,597,-34.5971,-58.3827,-34.6101,-58.3891,1.5597052955260604
17127091BAEcobici,152  -  JULIETA LANTERI,191  -  RIVADAVIA Y 9 DE JULIO,1869,-34.6181,-58.36,-34.6084,-58.3808,2.1878380937669504
17348088BAEcobici,335  -  GENERAL URQUIZA,335  -  GENERAL URQUIZA,92,-34.5713,-58.4119,-34.5713,-58.4119,0.0
17343043BAEcobici,186  -  MANZANA 66,186  -  MANZANA 66,4308,-34.6135,-58.4061,-34.6135,-58.4061,0.0
17144836BAEcobici,390  -  DE LOS OMBUES,390  -  DE LOS OMBUES,5537,-34.56,-58.428,-34.56,-58.428,0.0
17181836BAEcobici,254  -  PLAZA RAFAEL HERNANDEZ,282  -  TRONADOR,1229,-34.5625,-58.4552,-34.5841,-58.4663,2.607977449979993
17203074BAEcobici,135  -  MARCELO T. DE ALVEAR,002  -  RETIRO I,2235,-34.5975,-58.3784,-34.5927,-58.3751,0.6132823899691903
17360440BAEcobici,079  -  AZUCENA VILLAFLOR,079  -  AZUCENA VILLAFLOR,1455,-34.612,-58.3639,-34.612,-58.3639,0.0
17132168BAEcobici,292  -  PLAZA BOLIVIA,396  -  PLAZA ALBERTI,891,-34.5635,-58.4367,-34.55571,-58.45789,2.124994036754955
17221669BAEcobici,018  -  INDEPENDENCIA,018  -  INDEPENDENCIA,198,-34.6176,-58.3803,-34.6176,-58.3803,0.0
17283401BAEcobici,183  -  VIRREY CEVALLOS,373  -  JORGELINA DE SIMONE,375,-34.6156,-58.3897,-34.624,-58.3906,0.9376611111091421
17264289BAEcobici,076  -  AYACUCHO,333  -  PARQUE DE LA ESTACION,363,-34.607,-58.395,-34.608,-58.4118,1.541556972717584
17316752BAEcobici,027  -  MONTEVIDEO,008  -  CONGRESO,699,-34.5994,-58.3897,-34.6101,-58.3891,1.1910523063793113
17251169BAEcobici,250  -  FLENI,254  -  PLAZA RAFAEL HERNANDEZ,822,-34.5556,-58.4505,-34.5625,-58.4552,0.8797192181206974
17191063BAEcobici,014  -  PACIFICO,182  -  RAVIGNANI Y GUATEMALA,356,-34.5782,-58.4266,-34.5781,-58.4351,0.7782770535873783
17109399BAEcobici,128  -  PARQUE DEL BAJO,196  -  HOSPITAL ARGERICH,848,-34.6052,-58.368,-34.6278,-58.3661,2.5190130096634795
17309186BAEcobici,031  -  PADILLA,218  -  CAMPANA,2807,-34.6031,-58.4397,-34.6168,-58.4842,4.348125078319113
17144302BAEcobici,189  -  POSADAS,113  -  GUATEMALA,1204,-34.5885,-58.3855,-34.5857,-58.4251,3.638440526758945
17170561BAEcobici,391  -  PLAZA REPUBLICA DE ECUADOR,082  -  HOSPITAL ITALIANO,1999,-34.56553,-58.41986,-34.6074,-58.4262,4.691767702216148
17295531BAEcobici,248  -  HUSARES,288  -  SECRETARIA DE DEPORTES,405,-34.5524,-58.443,-34.5472,-58.4564,1.3566169440768026
17233885BAEcobici,289  -  MONTANESES,288  -  SECRETARIA DE DEPORTES,274,-34.5514,-58.4541,-34.5472,-58.4564,0.5123255097778339
17330731BAEcobici,266  -  PLAZA SABATTINI,223  -  GAINZA,275,-34.6124,-58.4433,-34.6168,-58.4467,0.5798126599052237
17374245BAEcobici,162  -  LARREA Y BARTOLOME MITRE,054  -  ACUNA DE FIGUEROA,1050,-34.609,-58.4019,-34.5982,-58.4219,2.189263747694758
17180812BAEcobici,346  -  PLAZA ZAPIOLA,263  -  PLAZA ECHEVERRIA,564,-34.5737,-58.4743,-34.5717,-58.4897,1.4274336618200298
17306468BAEcobici,258  -  PLAZA J.J. PASO,015  -  AMENABAR,231,-34.5691,-58.4538,-34.5719,-58.4475,0.6554957178360786
17122760BAEcobici,129  -  VELASCO,194  -  PERON Y ACUNA DE FIGUEROA,570,-34.6002,-58.4349,-34.606,-58.4227,1.2894754150895005
17133306BAEcobici,001  -  FACULTAD DE DERECHO,162  -  LARREA Y BARTOLOME MITRE,1478,-34.5842,-58.3905,-34.609,-58.4019,2.9484526429339275
17275094BAEcobici,243  -  PLAZOLETA CELEDONIO FLORES,029  -  PARQUE CENTENARIO,1267,-34.5817,-58.4516,-34.608,-58.4333,3.3701859963838783
17272103BAEcobici,395  -  AGRONOMIA II,281  -  VILLA URQUIZA,638,-34.5891,-58.48472,-34.5736,-58.4873,1.7396306511612538
17306688BAEcobici,128  -  PARQUE DEL BAJO,026  -  JUANA MANSO I,774,-34.6052,-58.368,-34.6009,-58.3638,0.6135014749489069
17171104BAEcobici,089  -  CABELLO,001  -  FACULTAD DE DERECHO,465,-34.5825,-58.4054,-34.5842,-58.3905,1.377085092830986
17218567BAEcobici,014  -  PACIFICO,391  -  PLAZA REPUBLICA DE ECUADOR,574,-34.5782,-58.4266,-34.56553,-58.41986,1.5380689400465992
17178413BAEcobici,165  -  PLAZA MONSENOR MIGUEL DE ANDREA,171  -  PASTEUR,478,-34.597,-58.4076,-34.603,-58.3996,0.9905928005413172
17311587BAEcobici,164  -  FACULTAD DE INGENIERIA,150  -  RODRIGO BUENO,429,-34.6173,-58.3669,-34.6192,-58.3556,1.0554078510846208
17375267BAEcobici,099  -  MALABIA,194  -  PERON Y ACUNA DE FIGUEROA,1870,-34.5963,-58.4357,-34.606,-58.4227,1.605961831552975
17311933BAEcobici,371  -  PASEO DE LAS AMERICAS,005  -  PLAZA ITALIA,1613,-34.553,-58.4352,-34.5808,-58.4204,3.3752186030341496
17195831BAEcobici,089  -  CABELLO,044  -  ECOPARQUE,593,-34.5825,-58.4054,-34.5758,-58.4143,1.1040595351882667
17178370BAEcobici,130  -  RETIRO II,085  -  AGUERO,1039,-34.5927,-58.375,-34.5945,-58.4089,3.1095064802869894
17115276BAEcobici,191  -  RIVADAVIA Y 9 DE JULIO,272  -  PLAZA BRUNO GIORDANO,4259,-34.6084,-58.3808,-34.6159,-58.4407,5.544834279262246
17175598BAEcobici,281  -  VILLA URQUIZA,234  -  AVENIDA TRIUNVIRATO,613,-34.5736,-58.4873,-34.5656,-58.4952,1.1465327256069893
17318441BAEcobici,193  -  ARENALES Y AGUERO,200  -  AUSTRIA Y FRENCH,407,-34.5909,-58.4061,-34.5883,-58.4043,0.33276506339234774
17172865BAEcobici,146  -  HOSPITAL FRANCES,129  -  VELASCO,1842,-34.6222,-58.4077,-34.6002,-58.4349,3.4900790144172675
17125722BAEcobici,086  -  SAAVEDRA,093  -  CARLOS CALVO,277,-34.6213,-58.4018,-34.6207,-58.3944,0.6804190421177503
17122549BAEcobici,237  -  MADERO OFFICE,172  -  BRASIL,3503,-34.5991,-58.3645,-34.6254,-58.3711,2.986149063845353
17370616BAEcobici,383  -  BOEDO Y VENEZUELA,001  -  FACULTAD DE DERECHO,2065,-34.6171,-58.4169,-34.5842,-58.3905,4.38428249428408
17197134BAEcobici,144  -  PUEYRREDON,144  -  PUEYRREDON,1246,-34.6021,-58.4061,-34.6021,-58.4061,0.0
17185871BAEcobici,377  -  CIUDAD UNIVERSITARIA III,255  -  BARRANCAS DE BELGRANO,1310,-34.5414,-58.4442,-34.5599,-58.4482,2.089469941407413
17187638BAEcobici,167  -  HIPOLITO YRIGOYEN,080  -  VALLE,2317,-34.615,-58.4273,-34.6244,-58.4342,1.2211360635317263
17346508BAEcobici,390  -  DE LOS OMBUES,390  -  DE LOS OMBUES,1739,-34.56,-58.428,-34.56,-58.428,0.0
17155168BAEcobici,017  -  PLAZA ALMAGRO,029  -  PARQUE CENTENARIO,403,-34.6064,-58.4185,-34.608,-58.4333,1.3661398984237778
17138454BAEcobici,160  -  GODOY CRUZ Y LIBERTADOR,160  -  GODOY CRUZ Y LIBERTADOR,1906,-34.5728,-58.4207,-34.5728,-58.4207,0.0
17127912BAEcobici,016  -  LEGISLATURA,060  -  25 DE MAYO,560,-34.6099,-58.375,-34.6015,-58.3712,0.9966845415630949
17159233BAEcobici,073  -  RUY DIAZ DE GUZMAN,057  -  BELGRANO,534,-34.6305,-58.3716,-34.6134,-58.3707,1.9032158471837801
17148355BAEcobici,322  -  MARTI Y DIRECTORIO,219  -  PARQUE CHACABUCO II,2659,-34.6365,-58.4701,-34.6363,-58.4439,2.397100702271222
17194214BAEcobici,060  -  25 DE MAYO,079  -  AZUCENA VILLAFLOR,476,-34.6015,-58.3712,-34.612,-58.3639,1.3451872858663274
17197303BAEcobici,006  -  PARQUE LEZAMA,079  -  AZUCENA VILLAFLOR,1928,-34.6282,-58.3694,-34.612,-58.3639,1.8703438534050705
17284420BAEcobici,008  -  CONGRESO,009  -  PARQUE LAS HERAS,1951,-34.6101,-58.3891,-34.5855,-58.4077,3.2219270824259296
17142138BAEcobici,350  -  PLAZA IRLANDA,136  -  ACEVEDO,636,-34.6131,-58.4572,-34.5998,-58.4428,1.9809109045348687
17361525BAEcobici,129  -  VELASCO,033  -  FACULTAD DE MEDICINA,1596,-34.6002,-58.4349,-34.5972,-58.3988,3.3210298622006897
17174144BAEcobici,070  -  ARAOZ,158  -  VILLARROEL,688,-34.5927,-58.4258,-34.5925,-58.4452,1.7759520455137756
17194817BAEcobici,086  -  SAAVEDRA,075  -  PLAZA PRIMERO DE MAYO,1274,-34.6213,-58.4018,-34.6123,-58.3989,1.0353431170041876
17360357BAEcobici,121  -  YATAY,260  -  SAN MIGUEL DE GARICOITS,1799,-34.6008,-58.4283,-34.5772,-58.4576,3.752374790001036
17122377BAEcobici,121  -  YATAY,152  -  JULIETA LANTERI,3307,-34.6008,-58.4283,-34.6181,-58.36,6.54000405928877
17282365BAEcobici,152  -  JULIETA LANTERI,152  -  JULIETA LANTERI,2837,-34.6181,-58.36,-34.6181,-58.36,0.0
17239960BAEcobici,074  -  INSTITUTO LELOIR,017  -  PLAZA ALMAGRO,793,-34.6046,-58.4348,-34.6064,-58.4185,1.5051839993968836
17173286BAEcobici,089  -  CABELLO,065  -  JULIAN ALVAREZ,708,-34.5825,-58.4054,-34.5873,-58.416,1.1074790746924734
17146109BAEcobici,255  -  BARRANCAS DE BELGRANO,064  -  RIOBAMBA,2203,-34.5599,-58.4482,-34.594,-58.3945,6.208768986562298
17283225BAEcobici,152  -  JULIETA LANTERI,152  -  JULIETA LANTERI,2993,-34.6181,-58.36,-34.6181,-58.36,0.0
17262911BAEcobici,164  -  FACULTAD DE INGENIERIA,002  -  RETIRO I,771,-34.6173,-58.3669,-34.5927,-58.3751,2.8364803804049563
17255447BAEcobici,374  -  PUAN,352  -  SAN JOSE DE FLORES,403,-34.6221,-58.4484,-34.6289,-58.4627,1.511219717537886
17131484BAEcobici,324  -  LAS VICTORIAS,324  -  LAS VICTORIAS,1832,-34.6268,-58.4873,-34.6268,-58.4873,0.0
17353456BAEcobici,151  -  AIME PAINE,128  -  PARQUE DEL BAJO,909,-34.612,-58.3615,-34.6052,-58.368,0.9620816501651785
17113423BAEcobici,266  -  PLAZA SABATTINI,099  -  MALABIA,893,-34.6124,-58.4433,-34.5963,-58.4357,1.9206212350355558
17174801BAEcobici,335  -  GENERAL URQUIZA,333  -  PARQUE DE LA ESTACION,2073,-34.5713,-58.4119,-34.608,-58.4118,4.080864074773738
17211417BAEcobici,222  -  SIMON BOLIVAR,287  -  BELAUSTEGUI,1196,-34.6334,-58.4493,-34.6164,-58.4772,3.176553369558686
17150001BAEcobici,327  -  PLAZA RICCHERI,039  -  PLAZA DON BOSCO,916,-34.6107,-58.5191,-34.6265,-58.5081,2.024808153218183
17147438BAEcobici,082  -  HOSPITAL ITALIANO,129  -  VELASCO,417,-34.6074,-58.4262,-34.6002,-58.4349,1.1291587746444156
17230084BAEcobici,009  -  PARQUE LAS HERAS,069  -  ECUADOR,587,-34.5855,-58.4077,-34.5958,-58.4046,1.1799387952547074
17250174BAEcobici,035  -  INGENIERO BUTTY,026  -  JUANA MANSO I,380,-34.5962,-58.3718,-34.6009,-58.3638,0.8996139403775812
17312594BAEcobici,276  -  PRIMERA JUNTA,275  -  PLAZA 24 DE SEPTIEMBRE,603,-34.6204,-58.4412,-34.6071,-58.4485,1.6227788825999423
17126035BAEcobici,171  -  PASTEUR,174  -  MINISTERIO DE EDUCACION,641,-34.603,-58.3996,-34.5972,-58.3918,0.9620916012199701
17254463BAEcobici,067  -  PARQUE SARMIENTO I,250  -  FLENI,1000,-34.5553,-58.4948,-34.5556,-58.4505,4.057027257445906
17169490BAEcobici,391  -  PLAZA REPUBLICA DE ECUADOR,257  -  PLAZA FRANCISCO RAMIREZ,1292,-34.56553,-58.41986,-34.5531,-58.4689,4.698645311440451
17253626BAEcobici,026  -  JUANA MANSO I,130  -  RETIRO II,630,-34.6009,-58.3638,-34.5927,-58.375,1.3719798421921052
17256309BAEcobici,257  -  PLAZA FRANCISCO RAMIREZ,234  -  AVENIDA TRIUNVIRATO,1820,-34.5531,-58.4689,-34.5656,-58.4952,2.7806860837798713
17151252BAEcobici,156  -  PLAZA ALEMANIA,121  -  YATAY,1194,-34.5778,-58.4073,-34.6008,-58.4283,3.199397188698363
17183570BAEcobici,172  -  BRASIL,010  -  MADERO UCA,644,-34.6254,-58.3711,-34.617,-58.3658,1.052439625031843
17365555BAEcobici,244  -  UADE,079  -  AZUCENA VILLAFLOR,665,-34.6171,-58.3815,-34.612,-58.3639,1.707540745153171
17139303BAEcobici,156  -  PLAZA ALEMANIA,005  -  PLAZA ITALIA,1933,-34.5778,-58.4073,-34.5808,-58.4204,1.2448514326685551
17231764BAEcobici,008  -  CONGRESO,071  -  CERRITO,439,-34.6101,-58.3891,-34.6026,-58.3838,0.9647694178941152
17369858BAEcobici,050  -  HOSPITAL RIVADAVIA,059  -  CORONEL DIAZ,1244,-34.5836,-58.4012,-34.5902,-58.4116,1.2020747590873067
17325750BAEcobici,325  -  MEDRANO,023  -  SUIPACHA,1098,-34.6094,-58.4215,-34.6001,-58.3797,3.9629770550063226
17284120BAEcobici,024  -  ALSINA,079  -  AZUCENA VILLAFLOR,493,-34.6108,-58.3806,-34.612,-58.3639,1.5341314327197888
17227813BAEcobici,036  -  MAIPU,111  -  MACACHA GUEMES,792,-34.6046,-58.3766,-34.6048,-58.3639,1.1625600124049746
17123125BAEcobici,005  -  PLAZA ITALIA,014  -  PACIFICO,236,-34.5808,-58.4204,-34.5782,-58.4266,0.6370024493062493
17357481BAEcobici,156  -  PLAZA ALEMANIA,160  -  GODOY CRUZ Y LIBERTADOR,461,-34.5778,-58.4073,-34.5728,-58.4207,1.3469458428624568
17174822BAEcobici,168  -  ESTADOS UNIDOS,168  -  ESTADOS UNIDOS,13147,-34.6185,-58.3815,-34.6185,-58.3815,0.0
17232702BAEcobici,171  -  PASTEUR,064  -  RIOBAMBA,502,-34.603,-58.3996,-34.594,-58.3945,1.1042714504990987
17248855BAEcobici,152  -  JULIETA LANTERI,061  -  MINISTERIO DE ECONOMIA,690,-34.6181,-58.36,-34.6088,-58.3707,1.4241546979372612
17290012BAEcobici,009  -  PARQUE LAS HERAS,362  -  PARQUE DE LA MEMORIA,5894,-34.5855,-58.4077,-34.5429,-58.4351,5.36033180341789
17372718BAEcobici,268  -  PLAZA ARISTOBULO DEL VALLE,224  -  BAIGORRIA,363,-34.6064,-58.4932,-34.6106,-58.5029,1.0030864527628605
17188713BAEcobici,082  -  HOSPITAL ITALIANO,059  -  CORONEL DIAZ,947,-34.6074,-58.4262,-34.5902,-58.4116,2.3331638819338227
17134885BAEcobici,152  -  JULIETA LANTERI,079  -  AZUCENA VILLAFLOR,244,-34.6181,-58.36,-34.612,-58.3639,0.7664537578462903
17317717BAEcobici,289  -  MONTANESES,232  -  SUCRE Y MARTINEZ,976,-34.5514,-58.4541,-34.5705,-58.4662,2.395480078144955
17244663BAEcobici,147  -  CONSTITUCION,117  -  HUMBERTO 1°,539,-34.6261,-58.3793,-34.6199,-58.3742,0.8325033084406108
17322516BAEcobici,276  -  PRIMERA JUNTA,350  -  PLAZA IRLANDA,1693,-34.6204,-58.4412,-34.6131,-58.4572,1.6741160461017623
17366449BAEcobici,325  -  MEDRANO,087  -  GUAYAQUIL,546,-34.6094,-58.4215,-34.6198,-58.4313,1.4634255935032947
17115083BAEcobici,074  -  INSTITUTO LELOIR,350  -  PLAZA IRLANDA,783,-34.6046,-58.4348,-34.6131,-58.4572,2.2574125033648866
17372423BAEcobici,333  -  PARQUE DE LA ESTACION,147  -  CONSTITUCION,1132,-34.608,-58.4118,-34.6261,-58.3793,3.591065899388991
17144197BAEcobici,079  -  AZUCENA VILLAFLOR,149  -  LIMA,691,-34.612,-58.3639,-34.6153,-58.3816,1.6608329379601219
17216892BAEcobici,041  -  PARQUE PATRICIOS II,199  -  ESTADOS UNIDOS Y BOEDO,901,-34.6374,-58.4057,-34.6224,-58.4158,1.9068145367618448
17323516BAEcobici,353  -  PLAZA VELEZ SARSFIELD,353  -  PLAZA VELEZ SARSFIELD,860,-34.6295,-58.4837,-34.6295,-58.4837,0.0
17356228BAEcobici,349  -  PLAZA SAENZ PENA,091  -  PASCO,2481,-34.6096,-58.4674,-34.6174,-58.3976,6.446270456200577
17320532BAEcobici,289  -  MONTANESES,336  -  LA PAMPA,915,-34.5514,-58.4541,-34.5656,-58.4555,1.584164159223859
17358526BAEcobici,051  -  TUCUMAN,111  -  MACACHA GUEMES,1604,-34.6014,-58.3819,-34.6048,-58.3639,1.690276048599416
17216179BAEcobici,263  -  PLAZA ECHEVERRIA,263  -  PLAZA ECHEVERRIA,2694,-34.5717,-58.4897,-34.5717,-58.4897,0.0
17102345BAEcobici,128  -  PARQUE DEL BAJO,111  -  MACACHA GUEMES,167,-34.6052,-58.368,-34.6048,-58.3639,0.3778714245050138
17367478BAEcobici,255  -  BARRANCAS DE BELGRANO,014  -  PACIFICO,1061,-34.5599,-58.4482,-34.5782,-58.4266,2.837638966008368
17305538BAEcobici,161  -  HUMAHUACA,376  -  PASEO DE LA COSTANERA,2245,-34.6021,-58.4195,-34.5503,-58.4297,5.835109967184102
17235753BAEcobici,130  -  RETIRO II,103  -  MALBA,870,-34.5927,-58.375,-34.5771,-58.403,3.095046519021976
17127282BAEcobici,083  -  PARANA,132  -  CORRIENTES,437,-34.6031,-58.3893,-34.6031,-58.3725,1.537622882921223
17136966BAEcobici,012  -  PLAZA VICENTE LOPEZ,334  -  CENTRO DE EXPOSICIONES,534,-34.5928,-58.3888,-34.5841,-58.3907,0.9829068499358027
17294890BAEcobici,302  -  ESTACION VILLA LURO,330  -  PARQUE AVELLANEDA,1126,-34.637,-58.5014,-34.6423,-58.4783,2.193935407221276
17206860BAEcobici,124  -  UGARTECHE,274  -  GAVILAN,1536,-34.5807,-58.4125,-34.615,-58.4666,6.250364431547556
17235909BAEcobici,325  -  MEDRANO,199  -  ESTADOS UNIDOS Y BOEDO,708,-34.6094,-58.4215,-34.6224,-58.4158,1.5367657128620267
17202736BAEcobici,023  -  SUIPACHA,064  -  RIOBAMBA,985,-34.6001,-58.3797,-34.594,-58.3945,1.514995094618672
17141212BAEcobici,105  -  PARQUE SAAVEDRA,267  -  PLAZA 25 DE AGOSTO,1984,-34.5521,-58.4805,-34.5797,-58.4618,3.5143370343373523
17240361BAEcobici,269  -  PLAZA DE LA MISERICORDIA,269  -  PLAZA DE LA MISERICORDIA,994,-34.6328,-58.4551,-34.6328,-58.4551,0.0
17281045BAEcobici,065  -  JULIAN ALVAREZ,178  -  JOSE MARMOL,986,-34.5873,-58.416,-34.6234,-58.4249,4.095947937140982
17254279BAEcobici,151  -  AIME PAINE,172  -  BRASIL,1709,-34.612,-58.3615,-34.6254,-58.3711,1.729698492453773
17178699BAEcobici,135  -  MARCELO T. DE ALVEAR,030  -  PENA,759,-34.5975,-58.3784,-34.5906,-58.3974,1.9008864566101926
17102770BAEcobici,262  -  HOLMBERG,254  -  PLAZA RAFAEL HERNANDEZ,1023,-34.5667,-58.4791,-34.5625,-58.4552,2.2377413696980892
17223142BAEcobici,265  -  PLAZA EXODO JUJENO,378  -  AGRONOMIA,478,-34.5826,-58.481,-34.5983,-58.4819,1.7477032113178934
17218644BAEcobici,298  -  PLAZA DR. JUAN B. TERAN,039  -  PLAZA DON BOSCO,463,-34.6216,-58.5198,-34.6265,-58.5081,1.2012478674975249
